Date;;;;;
;005930.KS;005930.KS;005930.KS;005930.KS;005930.KS
06/09/2019;39468.9375;39639.42967062635;39085.330116090714;39639.42967062635;9896562
09/09/2019;39980.41015625;40065.65623334222;39468.933693696694;39596.80280933502;9434157
10/09/2019;40065.63671875;40236.12878989361;39682.02955867686;40150.88275432181;9231792
11/09/2019;40193.51171875;40406.62683920997;39895.150550106046;40321.380791025986;16141619
16/09/2019;40150.88671875;40150.88671875;39554.16441082802;40065.64067476115;15550926
17/09/2019;39980.41015625;40150.90231043444;39895.16407915778;40065.65623334222;7006280
18/09/2019;40662.375;40662.375;39895.160377358494;39980.40644654088;10413027
19/09/2019;41898.4453125;41941.06834944049;40790.2463520473;40960.73849980926;16461413
20/09/2019;41941.06640625;42282.050685975606;41855.8203363186;42111.5585461128;15460210
23/09/2019;42026.3046875;42026.3046875;41770.56652510142;41983.68166043357;7568553
24/09/2019;42196.80078125;42324.66987452651;41642.701377051766;41813.19350142045;7871955
25/09/2019;41685.328125;42068.93543903374;41600.08205521472;41941.066334355826;9187141
26/09/2019;41941.06640625;41983.6894412157;41685.32819645579;41770.57426638719;8494756
27/09/2019;41558.10546875;41815.69703157283;41214.6500516529;41214.6500516529;8048041
30/09/2019;42116.22265625;42287.950373502805;41128.788282046386;41257.584069985984;9497119
01/10/2019;41944.4921875;42159.15181998465;41772.764481512284;41987.42411399693;6206035
02/10/2019;40871.20703125;41558.11807379202;40871.20703125;41515.18613363314;8382463
04/10/2019;41214.66015625;41772.775345865884;40656.544966634116;40699.47690429688;9331695
07/10/2019;40999.99609375;41815.70282231675;40914.132227585076;41515.17929073953;7047273
08/10/2019;41987.42578125;42073.28963765337;40871.195648006134;41128.78721721625;14239367
10/10/2019;41686.90625;42245.02136972194;41214.65499485067;41386.382723995885;18639855
11/10/2019;42202.09765625;42459.68930013352;41901.57407171923;42073.301834308244;7783275
14/10/2019;42931.9375;43189.529125;42803.1416875;42931.9375;11130635
15/10/2019;43017.7890625;43103.65291292415;42846.0613616517;42846.0613616517;6058105
16/10/2019;43532.9765625;43704.70428069527;43275.3849852071;43532.9765625;9136282
17/10/2019;43361.2578125;43447.121689356434;43017.802305074256;43361.2578125;6701380
18/10/2019;42846.07421875;43704.7129806488;42631.4145282753;43189.52972350952;8483106
21/10/2019;43189.52734375;43275.39121520874;42760.20798645626;42846.071857915005;4406531
22/10/2019;43962.29296875;44219.88452911377;43532.97370147705;43618.83755493164;10898729
23/10/2019;43962.29296875;44219.88452911377;43618.83755493164;44048.15682220459;8663880
24/10/2019;43532.9765625;45078.526026257394;43361.24884430473;45078.526026257394;21185785
25/10/2019;43704.7109375;43962.302554027505;43361.255448796655;43618.84706532416;7879897
28/10/2019;44048.1640625;44219.89179763645;43532.98085709064;43532.98085709064;6431522
29/10/2019;43876.42578125;44391.60886283023;43618.83424045988;44134.01732204011;7581629
30/10/2019;43275.3828125;43618.83823164683;43103.65510292659;43532.97437686012;8959435
31/10/2019;43275.3828125;44134.02136036706;43189.51895771329;43790.56594122024;10304777
01/11/2019;43962.29296875;43962.29296875;43275.38214111328;43447.10984802246;8467846
04/11/2019;44906.8046875;44906.8046875;44134.0298458413;44391.62145972753;13012411
05/11/2019;45250.26171875;45250.26171875;44735.07847337524;44992.67009606262;10581034
06/11/2019;45765.4375;45937.16522045028;45250.25433864915;45421.982059099435;14361133
07/11/2019;45421.9765625;45851.29581167297;44992.657313327036;45851.29581167297;9257116
08/11/2019;44735.0625;45765.42862284069;44649.198656429944;45679.56477927064;11603290
11/11/2019;44305.75390625;44820.9370912064;44134.026177931206;44820.9370912064;8185952
12/11/2019;45164.39453125;45164.39453125;44305.75585194867;44477.483587808936;6576148
13/11/2019;45078.53125;45078.53125;44649.211904761905;45078.53125;6225196
14/11/2019;45336.12109375;45336.12109375;44563.34630237926;44563.34630237926;12010018
15/11/2019;46108.89453125;46108.89453125;45164.39203619646;45421.98362575652;9703360
18/11/2019;45937.16015625;46194.751708528034;45679.568603971966;46023.02400700934;7746554
19/11/2019;45937.16015625;45937.16015625;45250.24935017523;45679.568603971966;8907177
20/11/2019;44649.2109375;45851.305078125;44649.2109375;45851.305078125;12560070
21/11/2019;43790.5703125;44735.07280943628;43447.11485906863;44305.75349264706;14298646
22/11/2019;44305.75390625;44305.75390625;43704.70685713421;43790.5707212936;8478310
25/11/2019;44477.4765625;45164.387397442086;44391.61270813224;44820.93197997104;9050625
26/11/2019;44477.4765625;45421.97896054537;44477.4765625;44563.34041686776;27372226
27/11/2019;44820.9453125;44906.809192409004;44305.762033045976;44477.489792863984;7546261
28/11/2019;44048.1640625;44735.07500304581;44048.1640625;44563.347267909354;6833885
29/11/2019;43189.52734375;44134.02992979622;43103.66347229125;43962.302186878725;11179334
02/12/2019;43275.3828125;44048.157505580355;43275.3828125;43704.702086433535;18877252
03/12/2019;42846.07421875;43189.52972350952;42502.61871399048;42760.21034256012;12059812
04/12/2019;42459.67578125;42803.131197074064;42073.288438447926;42588.47156218402;13246549
05/12/2019;42502.61328125;43275.38806818182;42502.61328125;43103.660337752524;10449715
06/12/2019;43275.3828125;43704.702086433535;42888.99546595982;43017.79124813988;11414563
09/12/2019;43962.29296875;44134.02067565918;43532.97370147705;43704.70140838623;8470627
10/12/2019;44219.8828125;44305.74666262136;43532.97201152913;43790.5635618932;6882771
11/12/2019;44563.34765625;44820.939261199426;44134.02831466763;44219.892182984106;11379521
12/12/2019;45765.4375;45765.4375;45250.25433864915;45507.84591932457;29178697
13/12/2019;46967.53125;47053.39510968921;46280.620372486286;46795.803530621575;18120261
16/12/2019;46967.53125;47139.258969378425;46624.07581124314;46795.803530621575;11512405
17/12/2019;48684.81640625;48684.81640625;47568.58604772927;47912.04154265873;19358433
18/12/2019;48341.36328125;49114.13818272646;48083.77164742451;48684.818793017315;15558208
19/12/2019;48083.765625;49199.9958984375;47654.4462890625;48942.404296875;14180520
20/12/2019;48083.765625;48513.0849609375;47740.31015625;48169.6294921875;12095519
23/12/2019;47654.453125;48427.22804054054;47310.99760698198;48169.63640202703;9839252
24/12/2019;47225.125;47826.17204545454;47053.39727272727;47740.30818181818;11868463
26/12/2019;47568.58203125;47568.58203125;46709.94336642599;46967.534965873194;9645034
27/12/2019;48825.0703125;49170.73452710177;47960.90977599558;48133.74188329646;12313056
30/12/2019;48220.15234375;48911.48069276434;48133.73630012321;48565.81651825717;8356767
02/01/2020;47701.6640625;48392.99252717391;47528.83194633152;47960.912236752716;12993228
03/01/2020;47960.90625;48911.48277027027;47442.40996621621;48392.98648648649;15422255
06/01/2020;47960.90625;48047.322297297294;47183.16182432432;47442.40996621621;10278951
07/01/2020;48220.15234375;48738.64860551075;48047.320256496416;48133.73630012321;10009778
08/01/2020;49084.3125;49602.80875880282;48306.56811179578;48565.816241197186;23501171
09/01/2020;50639.8125;50639.8125;49602.81975255973;50466.980375426625;24102579
10/01/2020;51417.54296875;51590.37504595589;50380.55050551471;50812.630698529414;16000170
13/01/2020;51849.62890625;51849.62890625;51071.88447265625;51503.96471354167;11359139
14/01/2020;51849.62890625;52713.789388020836;51763.21285807292;52195.29309895833;16906295
15/01/2020;50985.46875;51503.96504237288;50899.05270127118;51417.548993644064;14300928
16/01/2020;52454.5546875;52454.5546875;50985.4814919687;51071.89756229407;14381774
17/01/2020;52973.05078125;53577.96326977977;52713.8025718801;53491.54719998981;16025661
20/01/2020;53923.625;54269.289262820515;53318.7125400641;53577.96073717949;12528855
21/01/2020;53059.4609375;53923.621539087944;52886.628817182405;53577.95729845276;11142693
22/01/2020;53837.203125;54096.451294141254;52195.29805377207;52281.71411015249;15339565
23/01/2020;52540.9609375;53405.1214792352;52454.54488332648;53405.1214792352;14916555
28/01/2020;50812.640625;51331.136957908166;50380.56034757653;51331.136957908166;23664541
29/01/2020;51071.89453125;51590.390922430204;50812.6463356599;51071.89453125;16446102
30/01/2020;49429.9921875;50812.64931162587;49084.32790646853;50812.64931162587;20821939
31/01/2020;48738.6484375;50466.96930407801;48738.6484375;49948.473044104605;19749457
03/02/2020;49429.9921875;49602.82432801573;47701.670782342655;47960.918993116255;23995260
04/02/2020;50899.0625;50985.478565365025;49084.325127334465;49343.57332342954;21800192
05/02/2020;51417.54296875;52022.45523897059;50899.046737132354;51849.623161764706;19278165
06/02/2020;52800.21875;52800.21875;51590.393770458264;51936.05805032733;14727159
07/02/2020;52195.30078125;52886.629268418874;51590.388354977236;52800.213207522764;16402493
10/02/2020;51590.390625;51676.8066896985;51071.89423680905;51158.31030150754;13107121
11/02/2020;51763.2109375;52454.53929726628;51590.37884755843;51676.794892529215;11071231
12/02/2020;52281.71484375;52454.54695893595;51590.3863830062;52108.88272856405;12904207
13/02/2020;52454.5546875;53232.299320428334;52281.72254684926;52886.63503912685;18449775
14/02/2020;53405.12109375;53491.53714729976;52022.46423695388;52627.37661180218;13276067
17/02/2020;53145.87109375;53577.951346544716;52886.62294207317;53232.287144308946;8740596
18/02/2020;51676.80859375;52627.385340457775;51590.39252586747;52540.969272575254;16674266
19/02/2020;52022.46484375;52195.29695286545;51331.136407288206;51676.80062551911;12951496
20/02/2020;51849.62890625;52973.03753255209;51503.96471354167;52454.541243489584;14591924
21/02/2020;51158.30078125;51676.79707295186;50553.388440931165;50812.63658678209;13777393
24/02/2020;49084.3125;50207.72106073944;49084.3125;49602.80875880282;25627537
25/02/2020;50034.8984375;50121.314496977546;48565.82542638169;48565.82542638169;23885408
26/02/2020;48825.0703125;49257.15058075221;48392.99004424779;48392.99004424779;25483102
27/02/2020;48306.578125;49170.738735465115;47960.913880813954;48652.242369186046;23209541
28/02/2020;46837.49609375;47960.90467164438;46837.49609375;47528.82444937731;30054227
02/03/2020;47528.83203125;47960.91232244318;46319.00721590909;46923.919623579546;30403412
03/03/2020;47874.4921875;49170.73295069946;47615.24403486011;48997.900848939535;30330295
04/03/2020;49602.82421875;49775.65635888502;47183.174256859755;47356.00639699477;24765728
05/03/2020;49948.4765625;50121.30866133218;48997.900018923014;49775.64446366782;21698990
06/03/2020;48825.0703125;49429.982688053096;48565.82215154867;48825.0703125;18716656
09/03/2020;48825.0703125;48825.0703125;48825.0703125;48825.0703125;0
10/03/2020;47183.17578125;47442.4239998283;46405.43112551511;46491.84719837454;32106554
11/03/2020;45022.7734375;47010.343090211136;44936.357365642994;46923.92701835413;45707281
12/03/2020;45022.7734375;45022.7734375;45022.7734375;45022.7734375;0
13/03/2020;43164.828125;44590.69331831832;40485.92988300801;41004.42631694194;59462933
16/03/2020;42257.45703125;43985.77838222137;42171.04096370143;43294.44984183282;33339821
17/03/2020;40874.79296875;42905.57020926929;40356.296652021665;40529.12875759778;51218151
18/03/2020;39405.72265625;41782.16426380893;39405.72265625;41263.667913068806;40152623
19/03/2020;37115.703125;40313.09780631548;36553.998653958086;40097.05762514551;56925513
20/03/2020;39232.88671875;39319.3027687913;37634.18979298596;38152.68609323376;49730008
23/03/2020;36726.828125;37634.19681985294;36640.41205882353;36813.24419117647;41701626
24/03/2020;40572.3359375;40572.3359375;37202.10994908147;37893.43835696219;49801908
25/03/2020;42041.41796875;42862.37063206578;40745.1769214093;42300.66617821814;52735922
26/03/2020;41306.87890625;42603.11987611141;41220.462841592576;42343.87168213912;42185129
27/03/2020;41738.95703125;42948.781872735504;40485.92415971144;42862.3658126294;39896178
30/03/2020;41655.37890625;42090.64932324321;40523.675822067664;40958.94623906087;26797395
31/03/2020;41568.32421875;42221.229834751306;41045.999725948954;41785.95942408377;30654261
01/04/2020;39870.76953125;41698.905252115175;39870.76953125;41307.161883358356;27259532
02/04/2020;40741.3203125;40784.84736411592;39479.03581563836;40218.99569310898;21621076
03/04/2020;40915.421875;41437.746409574465;40523.67847406915;41263.63823138298;22784682
06/04/2020;42395.3515625;42482.4056724846;41133.06696772331;41350.702242684805;23395726
07/04/2020;43178.83203125;43701.15661227319;42656.50745022682;43222.3590796686;31524034
08/04/2020;42308.29296875;43309.415127475564;42308.29296875;43178.833976337446;25010314
09/04/2020;42743.55078125;43352.92930562627;42395.33448160641;43309.40226817082;22628058
10/04/2020;42874.14453125;42874.14453125;42351.8199278236;42612.9822295368;17839111
13/04/2020;42047.12890625;42569.453488936335;42047.12890625;42351.81824615037;14431800
14/04/2020;42656.51171875;42830.61992984694;42047.13297991071;42482.403507653056;14206216
16/04/2020;42656.51171875;42961.20108816964;42264.76824378189;42961.20108816964;23349760
17/04/2020;44745.80078125;45268.12530398833;43788.2058228964;44223.47625851168;32041675
20/04/2020;43614.09765625;44745.80078904691;43527.04356911178;44745.80078904691;21866354
21/04/2020;42874.14453125;43265.8879838198;42395.34697810913;43004.7256821066;27407543
22/04/2020;43396.47265625;43527.05381770311;42090.66104171891;42395.35041844283;18613864
23/04/2020;43396.47265625;43788.21614060933;43091.78327952608;43701.16203297392;18754442
24/04/2020;42961.1953125;43309.41168787994;42656.50598404255;43222.357594034955;15618347
27/04/2020;43396.47265625;43527.05381770311;42743.566848984454;42961.20211807297;14049471
28/04/2020;43614.09765625;43614.09765625;42917.66495914421;43396.462438404444;16095399
29/04/2020;43527.04296875;43962.3133984375;43178.826625;43439.988882812504;15604533
04/05/2020;42221.23046875;42743.55496939433;42221.23046875;42569.44680251289;26083749
06/05/2020;42830.61328125;42830.61328125;42221.23463700457;42656.50509717988;18070225
07/05/2020;42482.3984375;42917.66891329406;42395.34434234119;42830.61481813525;13884411
08/05/2020;42482.3984375;42961.19596087346;42482.3984375;42743.560722976435;15319700
11/05/2020;42134.18359375;42874.14342959065;42047.12949541581;42569.45408542097;16357743
12/05/2020;41698.90625;42221.23075417536;41394.216955897704;42134.17667014614;23433590
13/05/2020;42264.76171875;42264.76171875;41089.53147528321;41133.05852133754;20223277
14/05/2020;41785.9609375;41873.01502278646;41481.2716389974;41568.32572428386;19305974
15/05/2020;41655.37890625;42177.70340664185;41524.79778115204;42134.17636494253;18463118
18/05/2020;42482.3984375;42743.560722976435;41437.74929559426;41742.4386286501;20481981
19/05/2020;43788.19921875;43962.30736673708;43265.87477478877;43614.09107076292;25168295
20/05/2020;43527.04296875;43701.151140625;43352.934796875;43527.04296875;14896899
21/05/2020;43483.52734375;43875.27083333333;43396.4732349537;43788.21672453704;14949266
22/05/2020;42438.86328125;43352.93110576923;42308.28216346154;43178.82294871795;19706284
25/05/2020;42525.921875;42569.44891888434;42177.70552392528;42438.86778723132;14337913
